plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum,netRunTime,Log_netRunTime,pred_Log_netRunTime,unc_low_Log_netRunTime,unc_up_Log_netRunTime
Job123v1,5GB,12.0,4254162.333333333,8332932.661566956,1.0,1.0,2500000.0,4000000.0,29999795.0,6.072562384246833,2.7319929661073887,1.0,1.0,1.0,35049795.0,5.999959e+24,8762448.75,14257958.802677177,50000.0,29999795.0,4000000.0,0.0,4000000.0,4000000.0,12000000.0,6.4e+19,150.0,0.0,150.0,150.0,1.0,0.0,1.0,1.0,"['partsupp', 'supplier', 'part', 'lineitem']",0.0,29999795.0,0.0,0.0,1000000.0,4000000.0,50000.0,17.37228032264032,,,9.340770669787513,9.10593294086997,9.627100746094518
Job123v2,5GB,12.0,754171.0833333334,1135269.7607344624,1.0,1.0,525000.0,1000000.0,4000000.0,3.739108846269276,2.062107365029176,1.0,1.0,1.0,5050025.0,5e+18,1262506.25,1882092.0873209818,25.0,4000000.0,1000000.0,0.0,1000000.0,1000000.0,3000000.0,1e+18,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,1000000.0,4000000.0,50000.0,15.434903751734339,,,7.105815895931303,5.952839181197531,7.795646667480469
Job123v3,5GB,12.0,416669.4166666667,1147789.9383055056,1.0,1.0,50000.0,680000.0000000002,4000000.0,6.435409717324511,2.853319287768571,1.0,1.0,1.0,4800025.0,3.75e+18,1200006.25,1897800.4813001067,25.0,4000000.0,50000.0,0.0,50000.0,50000.0,150000.0,125000000000000.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['supplier', 'nation', 'customer', 'partsupp']",750000.0,0.0,25.0,0.0,0.0,4000000.0,50000.0,15.38413168419789,,,7.44368387677063,6.174760824027744,8.287312289576368
Job123v4,5GB,12.0,2854160.25,8624886.988735205,1.0,1.0,25.0,3620000.0000000014,29999795.0,6.74309739108044,2.927003703199388,1.0,1.0,1.0,34049820.0,1.49998975e+20,8512455.0,14446944.769679967,25.0,29999795.0,25.0,0.0,25.0,25.0,75.0,15625.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['nation', 'supplier', 'partsupp', 'lineitem']",0.0,29999795.0,25.0,0.0,0.0,4000000.0,50000.0,17.34333530420221,14880.0,9.607773308387083,,,
Job124v0,5GB,8.0,4687475.375,10559073.937425897,1.0,1.0,1.0,14249938.499999996,29999795.0,2.430475508705098,2.0265777314541946,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.20340837060785,8.640030922188041,9.623904174062588
Job124v1,5GB,8.0,4687475.375,10559073.937425897,1.0,1.0,1.0,14249938.499999996,29999795.0,2.430475508705098,2.0265777314541946,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.20340837060785,8.640030922188041,9.623904174062588
Job124v2,5GB,8.0,4688725.0,10558440.516863612,1.0,1.0,1.0,14249938.499999996,29999795.0,2.4306990492066625,2.0266482312248155,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,1.0,0.0,1.0,1.0,1.0,1.0,10000.0,0.0,10000.0,10000.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.218876809268185,8.635086109203788,9.625589877807396
Job124v3,5GB,8.0,93754.375,265163.2753073027,1.0,1.0,1.0,225017.49999999985,750000.0,3.142857131711322,2.2677868336321025,1.0,1.0,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['customer', 'nation']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283,,,5.79317210731417,5.583800445043541,5.952536487588182
Job124v4,5GB,8.0,625019.375,1407876.1242941122,1.0,1.0,1.0,1899999.9999999995,4000000.0,2.430510638209169,2.026588832891306,1.0,1.0,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,1.0,0.0,1.0,1.0,1.0,1.0,150.0,0.0,150.0,150.0,1.0,0.0,1.0,1.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,15.424948470398375,,,7.251400346708412,6.445220407645724,8.264150278043953
Job125v0,5GB,5.0,840000.6,1768614.9213439028,1.0,1.0,1.0,2480000.0000000005,4000000.0,0.23773567792537476,1.4911678360781115,1.0,1.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164,550.0,6.309918278226516,,,
Job125v1,5GB,5.0,200005.6,447210.465125538,1.0,1.0,1.0,600010.0000000001,1000000.0,0.24999999729992872,1.4999999979749874,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274,50.0,3.912023005428146,,,
Job125v2,5GB,5.0,10005.6,22357.551695120826,1.0,1.0,1.0,30010.000000000004,50000.0,0.24999891943867825,1.499999189903043,1.0,1.0,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283,10.0,2.302585092994046,,,
Job125v3,5GB,5.0,6.6,10.430723848324238,1.0,1.0,1.0,17.0,25.0,0.10402249134948027,1.4035141563500906,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,1.7382044204988307,0.00995033048093319,2.3025851249694824
Job125v4,5GB,5.0,5999961.0,13416315.068177924,1.0,1.0,1.0,17999879.800000004,29999795.0,0.24999999999981215,1.4999999999998597,1.0,1.0,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975,,,7.143794719656365,6.1398451560813605,8.057349250596282
Job126v0,5GB,9.0,6344421.444444444,9342326.718084635,1.0,1.0,4000000.0,11999959.000000004,29999795.0,2.8700750537723145,2.023915802071181,1.0,1.0,1.0,41499795.0,8.9999385e+20,13833265.0,14109571.89927019,4000000.0,29999795.0,5750000.0,2474873.7341529164,4000000.0,7500000.0,11500000.0,30000000000000.0,99996.0,0.0,99996.0,99996.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'partsupp']",0.0,29999795.0,0.0,7500000.0,0.0,4000000.0,0.0,17.54119904542969,,,9.728599614586704,9.445756604712079,9.877941155089108
Job126v1,5GB,9.0,7833288.777777778,12781733.462247834,1.0,1.0,1000000.0,29999795.0,29999795.0,-0.36199465805086817,1.230722528025793,1.0,1.0,1.0,38499795.0,2.249984625e+20,12833265.0,15217746.685389234,1000000.0,29999795.0,15499897.5,20505951.697519735,1000000.0,29999795.0,30999795.0,29999795000000.0,7.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem', 'part']",0.0,29999795.0,0.0,7500000.0,1000000.0,0.0,0.0,17.46616347456851,,,9.429725254110068,9.241522475217236,9.949547587397477
Job126v2,5GB,9.0,11749932.444444444,14011055.403167477,1.0,1.0,7500000.0,29999795.0,29999795.0,-1.521197912481595,0.5728268456885816,1.0,1.0,1.0,38249795.0,1.68748846875e+20,12749931.666666666,15315317.945247117,750000.0,29999795.0,18749897.5,15909757.619807176,7500000.0,29999795.0,37499795.0,224998462500000.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['customer', 'orders', 'lineitem']",750000.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.45964875874533,,,10.076123416413774,9.457299279562152,10.611031995484344
Job126v3,5GB,9.0,455566.8888888889,1329338.617989924,1.0,1.0,25.0,840000.0000000007,4000000.0,4.121414596369633,2.473613909729095,1.0,1.0,1.0,4050025.0,5000000000000.0,1350008.3333333333,2295096.1309296684,25.0,4000000.0,25012.5,35337.661389797715,25.0,50000.0,50025.0,1250000.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,4000000.0,50000.0,15.214233611903175,,,7.329520294196993,6.149893013156942,8.256564997807512
Job126v4,5GB,9.0,9277732.777777778,12222103.28984639,1.0,1.0,7500000.0,29999795.0,29999795.0,-0.5061213908809106,1.075950276951581,1.0,1.0,1.0,38499795.0,2.249984625e+20,12833265.0,15217746.685389234,1000000.0,29999795.0,18749897.5,15909757.619807176,7500000.0,29999795.0,37499795.0,224998462500000.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,1000000.0,0.0,0.0,17.46616347456851,,,9.582357402320959,9.423749013668353,10.03172087045483
Job127v0,5GB,6.0,166692.33333333334,408235.72076714045,1.0,1.0,1.0,500075.0,1000000.0,1.1999998465280957,1.7888542962166543,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,150.0,1.0,0.0,1.0,1.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274,120.0,4.787491742782046,,,
Job127v1,5GB,6.0,8338.166666666666,20410.048940819976,1.0,1.0,1.0,25012.5,50000.0,1.1999984068004919,1.7888534917160817,1.0,1.0,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283,,,2.580869008953131,2.085977482440681,2.8774264733351815
Job127v2,5GB,6.0,5.666666666666667,9.605553948974867,1.0,1.0,1.0,15.0,25.0,0.9921480837983219,1.6858131757171047,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,1.7416143093242518,0.00995033048093319,2.3025851249694824
Job127v3,5GB,6.0,5001633.166666667,12246548.852951422,1.0,1.0,1.0,15004897.5,29999795.0,1.1999992319384303,1.7888539527548113,1.0,1.0,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975,,,7.126929480329878,5.690881173971221,8.251257671698113
Job127v4,5GB,6.0,1250001.1666666667,3061861.6069314703,1.0,1.0,1.0,3750001.5,7500000.0,1.1999999999995072,1.7888543819995562,1.0,1.0,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539,,,6.928227727661871,5.678235819381836,8.292665172157557
Job128v0,5GB,11.0,1431821.4545454546,3008508.9420839804,1.0,1.0,1.0,7500000.0,7500000.0,0.6866900421850368,1.6295959557867705,1.0,1.0,1.0,8250025.0,140625000000000.0,2750008.3333333335,4130669.588602837,25.0,7500000.0,3750000.5,5303300.151792325,1.0,7500000.0,7500001.0,7500000.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['orders', 'customer', 'nation']",750000.0,0.0,25.0,7500000.0,0.0,0.0,0.0,15.925726788609303,,,8.39520104086968,8.224570054867426,8.477861478092745
Job128v1,5GB,11.0,3459075.090909091,8946356.770846056,1.0,1.0,1.0,4000000.0,29999795.0,5.539904129132772,2.690200350792186,1.0,1.0,1.0,34049795.0,5.999959e+18,11349931.666666666,16271560.366603086,50000.0,29999795.0,2000000.5,2828426.4176394087,1.0,4000000.0,4000001.0,4000000.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['partsupp', 'supplier', 'lineitem']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,50000.0,17.343334569983668,,,9.861356774396809,9.456766126407897,10.579830720957322
Job128v2,5GB,11.0,3459075.090909091,8946356.770846056,1.0,1.0,1.0,4000000.0,29999795.0,5.539904129132772,2.690200350792186,1.0,1.0,1.0,34049795.0,5.999959e+18,11349931.666666666,16271560.366603086,50000.0,29999795.0,2000000.5,2828426.4176394087,1.0,4000000.0,4000001.0,4000000.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['partsupp', 'supplier', 'lineitem']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,50000.0,17.343334569983668,,,9.861356774396809,9.456766126407897,10.579830720957322
Job128v3,5GB,11.0,3290891.0,8938109.983264582,1.0,1.0,1.0,4000000.0,29999795.0,5.785353926958875,2.7592884159130215,1.0,1.0,1.0,34999795.0,1.1999918e+20,11666598.333333334,15947713.786433725,1000000.0,29999795.0,500000.5,707106.0740797663,1.0,1000000.0,1000001.0,1000000.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'lineitem']",0.0,29999795.0,0.0,0.0,1000000.0,4000000.0,0.0,17.370852762293676,,,9.46876076608166,9.449681425290404,9.61540269241895
Job128v4,5GB,11.0,372730.54545454547,1203195.3850473634,1.0,1.0,1.0,50000.0,4000000.0,6.095129704259815,2.8446158055724386,1.0,1.0,1.0,4050025.0,5000000000000.0,1350008.3333333333,2295096.1309296684,25.0,4000000.0,25000.5,35354.63195254619,1.0,50000.0,50001.0,50000.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['supplier', 'nation', 'partsupp']",0.0,0.0,25.0,0.0,0.0,4000000.0,50000.0,15.214233611903175,,,6.9640413213466825,5.838679631163216,7.600686345223865
Job129v0,5GB,6.0,1341667.1666666667,2059226.8103992252,1.0,1.0,25000.5,4000000.0,4000000.0,-1.5000033105653634,0.7068265812365617,1.0,1.0,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['supplier', 'partsupp']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721,,,7.303731502581688,7.219280575536077,7.7697931875764725
Job129v1,5GB,6.0,6333299.666666667,11758601.889980178,1.0,1.0,2000000.5,16999897.5,29999795.0,0.9997787712569233,1.6801818125387806,1.0,1.0,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492,,,9.581652525915052,9.446964732508464,9.85475416770184
Job129v2,5GB,6.0,6333299.666666667,11758601.889980178,1.0,1.0,2000000.5,16999897.5,29999795.0,0.9997787712569233,1.6801818125387806,1.0,1.0,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492,,,9.581652525915052,9.446964732508464,9.85475416770184
Job129v3,5GB,6.0,11249932.166666666,14811208.982094912,1.0,1.0,3750000.5,29999795.0,29999795.0,-1.526627741998402,0.5973680276444148,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.923466107251812,9.489190801870732,10.138499971190923
Job129v4,5GB,6.0,2625000.5,3787313.936023828,1.0,1.0,375000.5,7500000.0,7500000.0,-1.5017300975534367,0.6890732621893254,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'orders']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,7.520387902324398,7.319610997375078,7.570443153381348
Job12v0,5GB,7.0,6428542.714285715,10978802.075183015,1.0,1.0,1.0,16499918.000000007,29999795.0,1.222951144999267,1.6373521533467963,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.46730997498496,9.440264410341229,9.625182485858048
Job12v1,5GB,7.0,6428542.714285715,10978802.075183015,1.0,1.0,1.0,16499918.000000007,29999795.0,1.222951144999267,1.6373521533467963,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.46730997498496,9.440264410341229,9.625182485858048
Job12v2,5GB,7.0,1285714.857142857,2762956.1808221177,1.0,1.0,1.0,3450000.0000000023,7500000.0,2.0128350932864967,1.9730225212151375,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,8.246749537187977,8.23809255125678,8.329537651755594
Job12v3,5GB,7.0,107150.57142857143,283469.9533024368,1.0,1.0,1.0,300015.0000000003,750000.0,2.166666651799268,2.0412414454911114,1.0,1.0,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'nation']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283,280.0,5.634789603169249,,,
Job12v4,5GB,7.0,9142799.142857144,14322709.048440343,1.0,1.0,1.0,29999795.0,29999795.0,-1.1188579853074252,0.9161768423137463,1.0,1.0,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492,,,9.645764385388773,9.452541904978332,10.08139235893761
Job130v0,5GB,9.0,916675.4444444445,2481175.506888122,1.0,1.0,25.0,2100000.0000000014,7500000.0,3.9880348552509775,2.429724507006692,1.0,1.0,1.0,8250025.0,140625000000000.0,2750008.3333333335,4130669.588602837,25.0,7500000.0,25.0,0.0,25.0,25.0,50.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'nation', 'orders']",750000.0,0.0,25.0,7500000.0,0.0,0.0,0.0,15.925726788609303,,,8.165237945469306,8.121125286231353,8.327988336023102
Job130v1,5GB,9.0,10555487.666666666,14638127.532217493,1.0,1.0,1000000.0,29999795.0,29999795.0,-1.5032772585253378,0.6846039661707012,1.0,1.0,1.0,34999795.0,1.1999918e+20,11666598.333333334,15947713.786433725,1000000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,59999590.0,899987700042025.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'part']",0.0,29999795.0,0.0,0.0,1000000.0,4000000.0,0.0,17.370852762293676,,,9.786124577480141,9.47174790146966,10.08052619352505
Job130v2,5GB,9.0,1450000.4444444445,1939071.5690763653,1.0,1.0,50000.0,4000000.0,4000000.0,-1.5237622260769117,0.6312704878402685,1.0,1.0,1.0,5050000.0,2e+17,1683333.3333333333,2061754.9159231642,50000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,8000000.0,16000000000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,50000.0,15.434898801251542,,,7.230607953562158,6.787664749446417,7.763592361695797
Job130v3,5GB,9.0,3338874.888888889,9997858.710312854,1.0,1.0,25.0,6039959.000000006,29999795.0,4.12496307149536,2.4748606942439633,1.0,1.0,1.0,30049820.0,37499743750000.0,10016606.666666666,17305966.784587864,25.0,29999795.0,25.0,0.0,25.0,25.0,50.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['supplier', 'nation', 'lineitem']",0.0,29999795.0,25.0,0.0,0.0,0.0,50000.0,17.21836722891091,,,8.2009784624099,7.795646667480469,8.219930382083055
Job130v4,5GB,9.0,3349980.4444444445,9993709.766893448,1.0,1.0,25.0,6039959.000000006,29999795.0,4.124920806461019,2.474845746634695,1.0,1.0,1.0,30049820.0,37499743750000.0,10016606.666666666,17305966.784587864,25.0,29999795.0,50000.0,0.0,50000.0,50000.0,100000.0,2500000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['nation', 'supplier', 'lineitem']",0.0,29999795.0,25.0,0.0,0.0,0.0,50000.0,17.21836722891091,,,8.261844246176251,7.795646667480469,8.222698102072542
Job131v0,5GB,11.0,68188.18181818182,226131.3980396434,1.0,1.0,5.0,25.0,750000.0,6.099999971088405,2.8460498855804395,1.0,1.0,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,25.0,0.0,25.0,25.0,25.0,25.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['nation', 'customer']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283,,,5.742511712187461,5.1693426816948085,5.90748151220669
Job131v1,5GB,11.0,6154508.363636363,11998281.932449091,1.0,1.0,5.0,29999795.0,29999795.0,0.4920479768063868,1.5348202532061237,1.0,1.0,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,66665.66666666667,57729.83076653987,5.0,99996.0,0.0,0.0,0.0,0.0,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.605972620496674,9.42326046505097,9.77073250999237
Job131v2,5GB,11.0,1431820.0,3008509.7035522424,1.0,1.0,5.0,7500000.0,7500000.0,0.6866898672604154,1.629595860626929,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,4130.0,8.326032685955079,,,
Job131v3,5GB,11.0,836363.6363636364,2229359.8396288683,1.0,1.0,3.0,750000.0,7500000.0,5.796150533810753,2.7600507324545256,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,66665.0,57730.98546707825,3.0,99996.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,8.786803985023178,8.305862188042534,9.319050676476303
Job131v4,5GB,11.0,731825.4545454546,1615897.4765359568,1.0,1.0,25.0,4000000.0,4000000.0,0.7216983704147504,1.6495871270251443,1.0,1.0,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721,2070.0,7.635303886259415,,,
Job132v0,5GB,7.0,5428542.714285715,10997758.620405776,1.0,1.0,1.0,14399918.00000001,29999795.0,1.891217108298327,1.920276690753703,1.0,1.0,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492,,,9.580346521608652,9.447417825402495,9.662744217278812
Job132v1,5GB,7.0,4571399.857142857,11222773.153019628,1.0,1.0,1.0,12599918.000000011,29999795.0,2.1501254107952237,2.033739244400138,1.0,1.0,1.0,30999795.0,29999795000000.0,15499897.5,20505951.697519735,1000000.0,29999795.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem']",0.0,29999795.0,0.0,0.0,1000000.0,0.0,0.0,17.249491149524328,,,8.759959010792048,7.907705143305411,9.54576139192513
