plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum
Job144v0,10GB,6.0,250001.5,612371.7008509618,1.0,1.0,1.0,750002.5,1500000.0,1.1999999999508484,1.7888543819723548,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['customer'],1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22097566607244
Job144v1,10GB,6.0,1366667.3333333333,3250640.626092074,1.0,1.0,1.0,4100000.0,8000000.0,1.19559788983047,1.7864415830380456,1.0,1.0,1.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,15.89495209964411
Job144v2,10GB,6.0,333338.1666666667,816494.2131440778,1.0,1.0,1.0,1000012.5,2000000.0,1.1999999990046595,1.7888543814434255,1.0,1.0,1.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['part'],0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,14.508657738524219
Job144v3,10GB,6.0,16671.5,40822.462335091936,1.0,1.0,1.0,50012.5,100000.0,1.1999996017844285,1.7888541594332914,1.0,1.0,1.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,100000.0,11.512925464970229
Job144v4,10GB,6.0,5.666666666666667,9.605553948974867,1.0,1.0,1.0,15.0,25.0,0.9921480837983219,1.6858131757171047,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job145v0,10GB,5.0,6.6,10.430723848324238,1.0,1.0,1.0,17.0,25.0,0.10402249134948027,1.4035141563500906,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job145v1,10GB,5.0,11997211.6,26826577.323947065,1.0,1.0,1.0,35991632.400000006,59986052.0,0.24999999999999378,1.4999999999999953,1.0,1.0,1.0,59986052.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,59986052.0,0.0,0.0,0.0,0.0,0.0,17.909622626495143
Job145v2,10GB,5.0,3000001.6,6708203.038072403,1.0,1.0,1.0,9000002.000000002,15000000.0,0.2499999999996647,1.4999999999997495,1.0,1.0,1.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,16.523560759066484
Job145v3,10GB,5.0,300001.6,670819.498824982,1.0,1.0,1.0,900002.0000000001,1500000.0,0.2499999999666671,1.499999999975,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['customer'],1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22097566607244
Job145v4,10GB,5.0,1640000.6,3556402.3310081637,1.0,1.0,1.0,4880000.000000001,8000000.0,0.24699950269561954,1.4977954529725168,1.0,1.0,1.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,15.89495209964411
Job146v0,10GB,10.0,6818605.8,18848556.042510036,1.0,1.0,1.0,13198605.19999998,59986052.0,4.832697572718123,2.5848410066551546,1.0,1.0,1.0,68086052.0,4.79888416e+19,22695350.666666668,32535362.36848917,100000.0,59986052.0,50000.5,70709.97101187357,1.0,100000.0,100001.0,100000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'supplier']",0.0,59986052.0,0.0,0.0,0.0,8000000.0,100000.0,18.036282933695585
Job146v1,10GB,10.0,7798605.8,18625382.651725497,1.0,1.0,1.0,13198605.19999998,59986052.0,4.633466174488005,2.5213136354836276,1.0,1.0,1.0,69986052.0,9.59776832e+20,23328684.0,31887646.06419809,2000000.0,59986052.0,4000000.5,5656853.542385599,1.0,8000000.0,8000001.0,8000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'partsupp']",0.0,59986052.0,0.0,0.0,2000000.0,8000000.0,0.0,18.063806523016435
Job146v2,10GB,10.0,9098605.8,18629367.97254621,1.0,1.0,1.0,19498605.199999984,59986052.0,3.9166909735299056,2.3089241839977928,1.0,1.0,1.0,82986052.0,7.19832624e+21,27662017.333333332,28211387.999332845,8000000.0,59986052.0,4000000.5,5656853.542385599,1.0,8000000.0,8000001.0,8000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'partsupp']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,0.0,18.234183103446423
Job146v3,10GB,10.0,9098605.8,18629367.97254621,1.0,1.0,1.0,19498605.199999984,59986052.0,3.9166909735299056,2.3089241839977928,1.0,1.0,1.0,82986052.0,7.19832624e+21,27662017.333333332,28211387.999332845,8000000.0,59986052.0,4000000.5,5656853.542385599,1.0,8000000.0,8000001.0,8000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'partsupp']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,0.0,18.234183103446423
Job146v4,10GB,10.0,9098605.8,18629367.97254621,1.0,1.0,1.0,19498605.199999984,59986052.0,3.9166909735299056,2.3089241839977928,1.0,1.0,1.0,82986052.0,7.19832624e+21,27662017.333333332,28211387.999332845,8000000.0,59986052.0,4000000.5,5656853.542385599,1.0,8000000.0,8000001.0,8000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'partsupp']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,0.0,18.234183103446423
Job147v0,10GB,3.0,19995351.333333332,34632962.69247262,1.0,1.0,1.0,47988841.800000004,59986052.0,-1.5,0.7071067811865477,1.0,1.0,1.0,59986052.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,59986052.0,0.0,0.0,0.0,0.0,0.0,17.909622626495143
Job147v1,10GB,3.0,5000000.666666667,8660253.460494118,1.0,1.0,1.0,12000000.2,15000000.0,-1.5,0.7071067811865471,1.0,1.0,1.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,16.523560759066484
Job147v2,10GB,3.0,500000.6666666667,866024.8264341694,1.0,1.0,1.0,1200000.2,1500000.0,-1.5,0.7071067811865476,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['customer'],1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22097566607244
Job147v3,10GB,3.0,2666667.3333333335,4618801.576166737,1.0,1.0,1.0,6400000.2,8000000.0,-1.5000000000000009,0.7071067811865471,1.0,1.0,1.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,15.89495209964411
Job147v4,10GB,3.0,666667.3333333334,1154699.9610289824,1.0,1.0,1.0,1600000.2,2000000.0,-1.5,0.7071067811865474,1.0,1.0,1.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['part'],0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,14.508657738524219
Job148v0,10GB,8.0,2275000.5,3598312.735555017,1.0,1.0,100000.5,8000000.0,8000000.0,-0.7852631168080926,1.0464096886814898,1.0,1.0,1.0,10000000.0,16000000000000.0,5000000.0,4242640.687119286,2000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,16.11809565095832
Job148v1,10GB,8.0,12507.375,35352.36068875538,1.0,1.0,3.0,30017.49999999998,100000.0,3.142856121631798,2.267786432810151,1.0,1.0,1.0,100025.0,2500000.0,50012.5,70693.00044912509,25.0,100000.0,25.0,0.0,25.0,25.0,25.0,25.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,100000.0,11.513175433725436
Job148v2,10GB,8.0,9523257.0,20704820.154606912,1.0,1.0,100000.5,23595815.599999994,59986052.0,2.7968895101321793,2.137535838794114,1.0,1.0,1.0,67986052.0,479888416000000.0,33993026.0,36759689.89631648,8000000.0,59986052.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp']",0.0,59986052.0,0.0,0.0,0.0,8000000.0,0.0,18.03481312445382
Job148v3,10GB,8.0,9523257.0,20704820.154606912,1.0,1.0,100000.5,23595815.599999994,59986052.0,2.7968895101321793,2.137535838794114,1.0,1.0,1.0,67986052.0,479888416000000.0,33993026.0,36759689.89631648,8000000.0,59986052.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp']",0.0,59986052.0,0.0,0.0,0.0,8000000.0,0.0,18.03481312445382
Job148v4,10GB,8.0,16871514.375,27109484.082793944,1.0,1.0,4.0,59986052.0,59986052.0,-0.7885583030398706,1.0445572014354478,1.0,1.0,1.0,74986052.0,899790780000000.0,37493026.0,31809942.42801065,15000000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,59986052.0,59986052.0,7.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem']",0.0,59986052.0,0.0,15000000.0,0.0,0.0,0.0,18.132812680872068
Job149v0,10GB,9.0,10165118.111111112,19750347.460966367,1.0,1.0,7.0,23997210.40000001,59986052.0,2.7494741406742502,2.030441605741239,1.0,1.0,1.0,74986052.0,899790780000000.0,37493026.0,31809942.42801065,15000000.0,59986052.0,15000000.0,0.0,15000000.0,15000000.0,15000000.0,15000000.0,750003.5,1060655.222032353,7.0,1500000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,59986052.0,0.0,15000000.0,0.0,0.0,0.0,18.132812680872068
Job149v1,10GB,9.0,2000001.3333333333,4918078.283232461,1.0,1.0,3.0,4200000.000000003,15000000.0,3.888318580249618,2.394890849635793,1.0,1.0,1.0,16500000.0,22500000000000.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,4.0,1.4142135623730951,3.0,5.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",1500000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,16.61887093887081
Job149v2,10GB,9.0,1788894.888888889,3521517.707072813,1.0,1.0,25.0,8000000.0,8000000.0,-0.2146228189682633,1.3359964074769017,1.0,1.0,1.0,8100000.0,800000000000.0,4050000.0,5586143.571373725,100000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,8000000.0,100000.0,15.907374619642667
Job149v3,10GB,9.0,7131784.333333333,19838741.46887885,1.0,1.0,3.0,13597210.400000012,59986052.0,4.099876857397014,2.4661295915809323,1.0,1.0,1.0,61986052.0,119972104000000.0,30993026.0,41002330.58343577,2000000.0,59986052.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,100001.5,141419.23491696594,3.0,200000.0,0.0,0.0,0.0,0.0,"['part', 'lineitem']",0.0,59986052.0,0.0,0.0,2000000.0,0.0,0.0,17.942419949958392
Job149v4,10GB,9.0,913333.7777777778,2657832.591919014,1.0,1.0,10000.0,1680000.0000000014,8000000.0,4.1216137222301175,2.473683474733021,1.0,1.0,1.0,8100000.0,800000000000.0,4050000.0,5586143.571373725,100000.0,8000000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['supplier', 'partsupp']",0.0,0.0,0.0,0.0,0.0,8000000.0,100000.0,15.907374619642667
Job14v0,10GB,11.0,12416914.090909092,17405772.38618132,1.0,1.0,15000000.0,15000000.0,59986052.0,3.266835735364502,1.9653230736384308,1.0,1.0,1.0,76586052.0,1.34968617e+26,19146513.0,28043006.224428624,100000.0,59986052.0,15000000.0,0.0,15000000.0,15000000.0,45000000.0,3.375e+21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'customer', 'supplier']",1500000.0,59986052.0,0.0,15000000.0,0.0,0.0,100000.0,18.1539255293578
Job14v1,10GB,11.0,29366387.545454547,29655370.981603682,1.0,1.0,15000000.0,59986052.0,59986052.0,-1.9175327137028808,0.11974947622269683,1.0,1.0,1.0,83086052.0,7.19832624e+26,20771513.0,26842214.422497682,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem', 'partsupp', 'supplier']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,100000.0,18.23538739976925
Job14v2,10GB,11.0,29539114.818181816,29472834.65510996,1.0,1.0,15000000.0,59986052.0,59986052.0,-1.9188828977594201,0.12227846778562945,1.0,1.0,1.0,84986052.0,1.439665248e+28,21246513.0,26367082.861717485,2000000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'partsupp', 'orders']",0.0,59986052.0,0.0,15000000.0,2000000.0,8000000.0,0.0,18.257997706872032
Job14v3,10GB,11.0,29539114.818181816,29472834.65510996,1.0,1.0,15000000.0,59986052.0,59986052.0,-1.9188828977594201,0.12227846778562945,1.0,1.0,1.0,84986052.0,1.439665248e+28,21246513.0,26367082.861717485,2000000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'partsupp', 'orders']",0.0,59986052.0,0.0,15000000.0,2000000.0,8000000.0,0.0,18.257997706872032
Job14v4,10GB,11.0,29539114.818181816,29472834.65510996,1.0,1.0,15000000.0,59986052.0,59986052.0,-1.9188828977594201,0.12227846778562945,1.0,1.0,1.0,84986052.0,1.439665248e+28,21246513.0,26367082.861717485,2000000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'partsupp', 'orders']",0.0,59986052.0,0.0,15000000.0,2000000.0,8000000.0,0.0,18.257997706872032
Job150v0,10GB,7.0,28575.571428571428,48792.17432422657,1.0,1.0,1.0,100000.0,100000.0,-1.1000000451896483,0.9486831909458281,1.0,1.0,1.0,100025.0,2500000.0,50012.5,70693.00044912509,25.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,100000.0,11.513175433725436
Job150v1,10GB,7.0,14293.42857142857,37793.047314098854,1.0,1.0,1.0,40015.00000000004,100000.0,2.1666658302161155,2.041241068190716,1.0,1.0,1.0,100025.0,2500000.0,50012.5,70693.00044912509,25.0,100000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['nation', 'supplier']",0.0,0.0,25.0,0.0,0.0,0.0,100000.0,11.513175433725436
Job150v2,10GB,7.0,17153158.285714287,29260459.653686322,1.0,1.0,1.0,59986052.0,59986052.0,-1.1000021889131055,0.948678130710868,1.0,1.0,1.0,60086052.0,5998605200000.0,30043026.0,42345833.46769021,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,59986052.0,59986052.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'supplier']",0.0,59986052.0,0.0,0.0,0.0,0.0,100000.0,17.911288292703848
Job150v3,10GB,7.0,4500000.571428572,7193746.867940259,1.0,1.0,1.0,15000000.0,15000000.0,-1.109955878469087,0.9302619471964889,1.0,1.0,1.0,16500000.0,22500000000000.0,8250000.0,9545941.546018392,1500000.0,15000000.0,15000000.0,0.0,15000000.0,15000000.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'customer']",1500000.0,0.0,0.0,15000000.0,0.0,0.0,0.0,16.61887093887081
Job150v4,10GB,7.0,428575.5714285714,731922.2246536529,1.0,1.0,1.0,1500000.0,1500000.0,-1.1000000002007124,0.9486832975745024,1.0,1.0,1.0,1500025.0,37500000.0,750012.5,1060642.4941102916,25.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'nation']",1500000.0,0.0,25.0,0.0,0.0,0.0,0.0,14.220992332600218
Job151v0,10GB,13.0,18618787.615384616,28709385.019999783,1.0,1.0,25.0,59986052.0,59986052.0,-1.3058644051380217,0.8321967439906284,1.0,1.0,1.0,62086077.0,2.9993026e+20,15521519.25,29657299.243383836,25.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem', 'supplier', 'nation']",0.0,59986052.0,25.0,0.0,2000000.0,0.0,100000.0,17.94403231886793
Job151v1,10GB,13.0,18618787.615384616,28709385.019999783,1.0,1.0,25.0,59986052.0,59986052.0,-1.3058644051380217,0.8321967439906284,1.0,1.0,1.0,62086077.0,2.9993026e+20,15521519.25,29657299.243383836,25.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem', 'supplier', 'nation']",0.0,59986052.0,25.0,0.0,2000000.0,0.0,100000.0,17.94403231886793
Job151v2,10GB,13.0,18618787.615384616,28709385.019999783,1.0,1.0,25.0,59986052.0,59986052.0,-1.3058644051380217,0.8321967439906284,1.0,1.0,1.0,62086077.0,2.9993026e+20,15521519.25,29657299.243383836,25.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'lineitem', 'supplier', 'nation']",0.0,59986052.0,25.0,0.0,2000000.0,0.0,100000.0,17.94403231886793
Job151v3,10GB,13.0,20234170.307692308,27928232.897997923,1.0,1.0,100000.0,59986052.0,59986052.0,-1.3407639946360015,0.7621911238728176,1.0,1.0,1.0,83086052.0,7.198326240000001e+26,20771513.0,26842214.422497682,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['supplier', 'lineitem', 'orders', 'partsupp']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,100000.0,18.23538739976925
Job151v4,10GB,13.0,20234170.307692308,27928232.897997923,1.0,1.0,100000.0,59986052.0,59986052.0,-1.3407639946360015,0.7621911238728176,1.0,1.0,1.0,83086052.0,7.19832624e+26,20771513.0,26842214.422497682,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lineitem', 'partsupp', 'supplier', 'orders']",0.0,59986052.0,0.0,15000000.0,0.0,8000000.0,100000.0,18.23538739976925
Job152v0,10GB,9.0,35158920.666666664,29777371.54856331,1.0,20.2,59986052.0,59986052.0,59986052.0,-1.8544899169114395,-0.284880308500745,1.0,1.0,1.0,76486077.0,3.374215425e+22,19121519.25,28065675.60107807,25.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'customer', 'nation']",1500000.0,59986052.0,25.0,15000000.0,0.0,0.0,0.0,18.152619282232756
Job152v1,10GB,9.0,35158920.666666664,29777371.54856331,1.0,20.2,59986052.0,59986052.0,59986052.0,-1.8544899169114395,-0.284880308500745,1.0,1.0,1.0,76486077.0,3.374215425e+22,19121519.25,28065675.60107807,25.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders', 'customer', 'nation']",1500000.0,59986052.0,25.0,15000000.0,0.0,0.0,0.0,18.152619282232756
Job152v2,10GB,9.0,15165119.777777778,18220005.19236414,1.0,20.2,15000000.0,23997210.40000001,59986052.0,2.3293000482077124,1.7648753824944667,1.0,1.0,1.0,76486077.0,3.374215425e+22,19121519.25,28065675.60107807,25.0,59986052.0,15000000.0,0.0,15000000.0,15000000.0,45000000.0,3.375e+21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'customer', 'lineitem', 'nation']",1500000.0,59986052.0,25.0,15000000.0,0.0,0.0,0.0,18.152619282232756
Job152v3,10GB,9.0,16054005.888888888,17571270.901753213,1.0,1200000.2,15000000.0,23997210.40000001,59986052.0,2.6654943183625033,1.8827810952949313,1.0,1.0,1.0,84486052.0,1.079748936e+28,21121513.0,26489640.672723543,1500000.0,59986052.0,15000000.0,0.0,15000000.0,15000000.0,45000000.0,3.375e+21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'orders', 'lineitem', 'partsupp']",1500000.0,59986052.0,0.0,15000000.0,0.0,8000000.0,0.0,18.252097013613902
Job152v4,10GB,9.0,34447806.777777776,30372231.656855386,1.0,80000.2,59986052.0,59986052.0,59986052.0,-1.9217685425361744,-0.2403092389044515,1.0,1.0,1.0,70086052.0,9.59776832e+25,17521513.0,28509195.962648194,100000.0,59986052.0,59986052.0,0.0,59986052.0,59986052.0,179958156.0,2.158493966156932e+23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'part', 'supplier']",0.0,59986052.0,0.0,0.0,2000000.0,8000000.0,100000.0,18.065234359311223
Job153v0,10GB,7.0,2300000.1428571427,2676440.278927742,1.0,60000.40000000001,2000000.0,4400000.000000002,8000000.0,1.1949755267279638,1.5236587229007343,1.0,1.0,1.0,10100000.0,1.6e+18,3366666.6666666665,4123509.8318463285,100000.0,8000000.0,2000000.0,0.0,2000000.0,2000000.0,4000000.0,4000000000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'part', 'supplier']",0.0,0.0,0.0,0.0,2000000.0,8000000.0,100000.0,16.12804598181149
Job153v1,10GB,7.0,28279736.714285713,29801495.329470962,1.0,1200000.4000000001,8000000.0,59986052.0,59986052.0,-1.893970928581875,0.2596519308921545,1.0,1.0,1.0,69986052.0,9.59776832e+20,23328684.0,31887646.06419809,2000000.0,59986052.0,33993026.0,36759689.89631648,8000000.0,59986052.0,67986052.0,479888416000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'lineitem']",0.0,59986052.0,0.0,0.0,2000000.0,8000000.0,0.0,18.063806523016435
Job153v2,10GB,7.0,657150.1428571428,789205.9120249562,1.0,15.400000000000002,100000.0,1500000.0,1500000.0,-1.9124577932792934,0.28273699175157824,1.0,1.0,1.0,1600025.0,3750000000000.0,533341.6666666666,838641.7591608071,25.0,1500000.0,750012.5,1060642.4941102916,25.0,1500000.0,1500025.0,37500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['supplier', 'nation', 'customer']",1500000.0,0.0,25.0,0.0,0.0,0.0,100000.0,14.28552981208794
Job153v3,10GB,7.0,6857146.571428572,7641518.024213118,1.0,15.400000000000002,1500000.0,15000000.0,15000000.0,-1.9017509366238203,0.2692678727099222,1.0,1.0,1.0,16500025.0,562500000000000.0,5500008.333333333,8261347.499058997,25.0,15000000.0,8250000.0,9545941.546018392,1500000.0,15000000.0,16500000.0,22500000000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['nation', 'customer', 'orders']",1500000.0,0.0,25.0,15000000.0,0.0,0.0,0.0,16.618872454021176
Job153v4,10GB,7.0,12569436.142857144,21183292.787403475,1.0,1200000.4000000001,8000000.0,28794420.80000002,59986052.0,1.9308632817950615,1.9312344232703902,1.0,1.0,1.0,69986052.0,9.59776832e+20,23328684.0,31887646.06419809,2000000.0,59986052.0,5000000.0,4242640.687119286,2000000.0,8000000.0,10000000.0,16000000000000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'part', 'partsupp']",0.0,59986052.0,0.0,0.0,2000000.0,8000000.0,0.0,18.063806523016435
Job154v0,10GB,9.0,7576228.666666667,19829817.407316547,1.0,1.0,1.0,18397210.40000001,59986052.0,3.8824770881563078,2.396568908817914,1.0,1.0,1.0,67986052.0,479888416000000.0,33993026.0,36759689.89631648,8000000.0,59986052.0,1.0,0.0,1.0,1.0,1.0,1.0,200000.0,0.0,200000.0,200000.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp']",0.0,59986052.0,0.0,0.0,0.0,8000000.0,0.0,18.03481312445382
