plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum
Job140v4,5GB,11.0,1786377.2727272727,1613688.8999066143,150.0,200000.0,1000000.0,4000000.0,4000000.0,-1.6419696185461738,0.21899054858996397,113666666.66666667,162543327.55709577,1000000.0,300000000.0,0.8571428571428571,0.25,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,3000000.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,100075.0,141315.29022013152,150.0,200000.0,1625000.0,1944543.6482630058,250000.0,3000000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,15.424948470398375
Job141v0,5GB,8.0,3000000.0,1035098.3390135313,1500000.0,1500000.0,3000000.0,4000000.0,4000000.0,-1.133333333333333,-0.5163977794943223,86750000.0,143204690.33287048,3000000.0,300000000.0,0.8928571428571429,0.5,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000.0,1060660.1717798214,1500000.0,3000000.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164
Job141v1,5GB,8.0,656250.0,289318.78117892233,375000.0,375000.0,500000.0,1000000.0,1000000.0,-1.6906666666666668,0.41569219381653055,15375000.0,23492463.33046693,500000.0,50000000.0,0.8928571428571429,0.5,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437500.0,88388.34764831843,375000.0,500000.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274
Job141v2,5GB,8.0,32812.5,14465.939058946116,18750.0,18750.0,25000.0,50000.0,50000.0,-1.6906666666666668,0.41569219381653055,768750.0,1174623.1665233464,25000.0,2500000.0,0.8928571428571429,0.5,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21875.0,4419.4173824159225,18750.0,25000.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283
Job141v3,5GB,8.0,12.109375,10.849454294209588,1.5625,1.5625,6.25,25.0,25.0,-1.6906666666666668,0.4156921938165305,226.5625,287.7885779960699,6.25,625.0,0.7857142857142857,0.25,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,3.3145630368119416,1.5625,6.25,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job141v4,5GB,8.0,14531150.703125,13019256.187526293,1874987.1875,1874987.1875,7499948.75,29999795.0,29999795.0,-1.6906666666666665,0.4156921938165306,271873142.1875,345343933.7289443,7499948.75,749994875.0,0.7857142857142857,0.25,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687467.96875,3977448.464757428,1874987.1875,7499948.75,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975
Job142v0,5GB,12.0,20844.166666666668,22179.53959204635,5.0,25.0,18762.5,48750.0,50000.0,-1.8193345519651598,0.12080894644824047,708800.0,1503204.6882410925,25.0,3750000.0,0.9722222222222222,0.75,1.0,50025.0,1250000.0,25012.5,35337.661389797715,25.0,50000.0,37500.0,0.0,37500.0,37500.0,37500.0,37500.0,5.0,0.0,5.0,5.0,37500.0,0.0,37500.0,37500.0,"['nation', 'supplier']",0.0,0.0,25.0,0.0,0.0,0.0,50000.0,10.820278159451934
Job142v1,5GB,12.0,13500747.916666666,14612249.744330559,10000.0,1000000.0,4000000.0,29999795.0,29999795.0,-1.874013239691365,0.3187093102710448,583329506.6666666,1188413721.3728793,29999795.0,2999979500.0,0.9166666666666666,0.25,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,10000.0,0.0,10000.0,10000.0,1000000.0,0.0,1000000.0,1000000.0,"['lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492
Job142v2,5GB,12.0,3649973.3333333335,3428519.9568892517,149839.9999999995,209855.9999999996,1500000.0,7500000.0,7500000.0,-1.8485358759236268,0.2850532143727902,143747333.33333334,298173940.9181605,7500000.0,750000000.0,0.9110874074074073,0.199786666666666,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,149839.9999999995,0.0,149839.9999999995,149839.9999999995,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864
Job142v3,5GB,12.0,312510.8333333333,386186.92497909686,5.0,18.75,25.0,750000.0,750000.0,-1.885714285379517,0.33806170139629127,14000354.166666666,30021044.295045838,250.0,75000000.0,0.9722222222222222,0.75,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,18.75,0.0,18.75,18.75,18.75,18.75,5.0,0.0,5.0,5.0,18.75,0.0,18.75,18.75,"['customer', 'nation']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283
Job142v4,5GB,12.0,1684166.6666666667,2044295.6481315752,10000.0,25000.0,50000.0,4000000.0,4000000.0,-1.8856563934609116,0.33797574609611625,75166666.66666667,159836374.66692826,500000.0,400000000.0,0.9444444444444444,0.5,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,25000.0,0.0,25000.0,25000.0,25000.0,25000.0,10000.0,0.0,10000.0,10000.0,25000.0,0.0,25000.0,25000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721
Job143v0,5GB,15.0,6687472.666666667,9695087.844304172,750000.0,1050000.0,3750000.0,20999876.999999993,29999795.0,2.16798443005555,1.9636918613940915,150899590.0,174935676.53094807,750000.0,375000000.0,0.925,0.5,1.0,38249795.0,1.68748846875e+20,12749931.666666666,15315317.945247117,750000.0,29999795.0,2625000.0,1590990.257669732,1500000.0,3750000.0,5250000.0,5625000000000.0,1500000.0,0.0,1500000.0,1500000.0,3281250.0,662912.6073623883,2812500.0,3750000.0,"['customer', 'orders', 'lineitem']",750000.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.45964875874533
Job143v1,5GB,15.0,1141675.3333333333,1801863.5988098413,5.0,25.0,12500.0,4000000.0,4000000.0,-0.9433210357668171,0.9983976579912353,1950050.0,1923475.048577444,250.0,4000000.0,0.85,0.25,1.0,4050025.0,5000000000000.0,1350008.3333333333,2295096.1309296684,25.0,4000000.0,2000012.5,2828409.4470766606,25.0,4000000.0,4000025.0,100000000.0,15.0,14.142135623730951,5.0,25.0,506250.0,698267.9464217157,12500.0,1000000.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,4000000.0,50000.0,15.214233611903175
Job143v2,5GB,15.0,7683957.291666667,9541775.58351152,10000.0,1000000.0,7499948.75,20999876.999999993,29999795.0,1.6909099279845252,1.7367747582524724,226698554.75,316706551.1372582,1000000.0,749994875.0,0.875,0.25,1.0,38499795.0,2.249984625e+20,12833265.0,15217746.685389234,1000000.0,29999795.0,4499974.375,4242604.44789675,1500000.0,7499948.75,8999948.75,11249923125000.0,755000.0,1053589.1039679558,10000.0,1500000.0,5624961.5625,2651632.309838285,3749974.375,7499948.75,"['part', 'lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,1000000.0,0.0,0.0,17.46616347456851
Job143v3,5GB,15.0,114173.0,259067.57843238785,5.0,5.0,25.0,469999.9999999997,750000.0,2.5795796035456693,2.126479063117743,1520300.0,3342844.6409831853,250.0,7500000.0,0.875,0.25,1.0,800025.0,937500000000.0,266675.0,419316.9050670388,25.0,750000.0,25002.5,35351.80352542144,5.0,50000.0,50005.0,250000.0,5.0,0.0,5.0,5.0,6256.25,8829.995930067013,12.5,12500.0,"['supplier', 'nation', 'customer']",750000.0,0.0,25.0,0.0,0.0,0.0,50000.0,13.592398256161793
Job143v4,5GB,15.0,552630.0,1399745.235467614,25.0,25.0,37500.0,2419999.9999999986,4000000.0,2.652116200082536,2.156543086409119,8857505.0,17478822.41546538,25.0,40000000.0,0.9,0.25,1.0,4050025.0,5000000000000.0,1350008.3333333333,2295096.1309296684,25.0,4000000.0,23750.0,19445.436482630055,10000.0,37500.0,47500.0,375000000.0,5012.5,7053.390142335811,25.0,10000.0,23437.5,19887.378220871647,9375.0,37500.0,"['nation', 'supplier', 'partsupp']",0.0,0.0,25.0,0.0,0.0,4000000.0,50000.0,15.214233611903175
Job144v0,5GB,12.0,8346.083333333334,19456.52138491141,0.5,0.55,25.0,45002.500000000015,50000.0,1.199997559421135,1.7888530174978736,8805.833333333334,20204.25460556926,10.0,50000.0,0.9444444444444444,0.5,1.0,50025.0,1250000.0,25012.5,35337.661389797715,25.0,50000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,50000.0,10.820278159451934
Job144v1,5GB,12.0,375004.375,391670.1564538524,0.25,0.32500000000000007,375012.5,750000.0,750000.0,-1.9999999981208856,-1.4093560257441536e-09,13875010.0,30088925.1552818,10.0,75000000.0,0.9166666666666666,0.25,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,"['nation', 'customer']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283
Job144v2,5GB,12.0,8749966.083333334,10525866.50533838,0.5,0.55,7500000.0,27749815.500000007,29999795.0,0.4842511695697653,1.3433854156340543,143749975.83333334,298361158.4598575,10.0,750000000.0,0.9444444444444444,0.5,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903
Job144v3,5GB,12.0,16249897.747712554,14596749.571297118,0.48627533333333306,0.5376477999999998,18749897.5,29999795.0,29999795.0,-1.8965747083194646,-0.08872838080060305,556246217.2712556,1202860996.3543596,10.0,2999979500.0,0.9429194814814815,0.48627533333333306,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.48627533333333306,0.0,0.48627533333333306,0.48627533333333306,"['orders', 'lineitem']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903
Job144v4,5GB,12.0,125012.69994333334,291931.17214766674,0.19966,0.2796940000000001,25.0,675002.5000000002,750000.0,1.199999989020852,1.7888543758622484,125467.49433333334,305958.7425840062,10.0,750000.0,0.9110733333333333,0.19966,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.19966,0.0,0.19966,0.19966,"['customer', 'nation']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283
Job145v0,5GB,3.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,-3.0,0.0,7500000.0,0.0,7500000.0,7500000.0,1.0,1.0,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539
Job145v1,5GB,3.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,750000.0,-3.0,0.0,750000.0,0.0,750000.0,750000.0,1.0,1.0,1.0,750000.0,750000.0,750000.0,0.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],750000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527828485512494
Job145v2,5GB,3.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,-3.0,0.0,4000000.0,0.0,4000000.0,4000000.0,1.0,1.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164
Job145v3,5GB,3.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,-3.0,0.0,1000000.0,0.0,1000000.0,1000000.0,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274
Job145v4,5GB,3.0,50000.0,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,-3.0,0.0,50000.0,0.0,50000.0,50000.0,1.0,1.0,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283
Job146v0,5GB,10.0,1000000.2,1154700.3459291984,0.5,0.5,1000000.0,1299999.999999999,4000000.0,2.8333353333334426,1.8257426799343144,3000012.5,4690405.099842124,50.0,10000000.0,0.9285714285714286,0.5,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,"['part', 'partsupp']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,15.424948470398375
Job146v1,5GB,10.0,430000.15,1254591.50988151,0.25,0.25,50000.0,444999.9999999986,4000000.0,5.105628489634908,2.664897157378087,150006.25,234515.4582458265,25.0,500000.0,0.8928571428571429,0.25,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,50000.0,0.0,50000.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,"['supplier', 'partsupp']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721
Job146v2,5GB,10.0,75015.15,237165.50162653645,0.25,0.25,25.0,75022.49999999974,750000.0,5.1111110742102515,2.6666666548055535,81.25,112.5,25.0,250.0,0.8928571428571429,0.25,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,"['nation', 'customer']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283
Job146v3,5GB,10.0,18004877.25,15485378.954845246,0.75,0.75,29999795.0,29999795.0,29999795.0,-1.8333275488335428,-0.40825094901244596,89999403.75,140711495.2694225,75.0,299997950.0,0.9642857142857143,0.75,1.0,30049795.0,1499989750000.0,15024897.5,21177703.139646955,50000.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,"['lineitem', 'supplier']",0.0,29999795.0,0.0,0.0,0.0,0.0,50000.0,17.218366396958828
Job146v4,5GB,10.0,4575000.139932,3782360.1860951977,0.19966,0.19966,7500000.0,7500000.0,7500000.0,-1.8131859984284975,-0.41792007622344934,22500004.9915,35178113.94191138,19.966,75000000.0,0.8856657142857143,0.19966,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.19966,0.0,0.19966,0.19966,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864
Job147v0,5GB,8.0,14999897.875,13887206.137117997,1.0,1.0,14999897.5,29999795.0,29999795.0,-1.6666666666666667,2.886771166752864e-08,609995831.6666666,782490659.3235418,29999795.0,1499989750.0,0.9,0.5,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14999897.5,0.0,14999897.5,14999897.5,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975
Job147v1,5GB,8.0,3724266.625,3472151.8868139945,1.0,1.0,3647064.999999998,7500000.0,7500000.0,-1.6667921628041096,0.023762238972291554,149068833.33333328,189772930.0086904,7500000.0,364706499.9999998,0.8972550666666667,0.48627533333333306,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647064.999999998,0.0,3647064.999999998,3647064.999999998,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539
Job147v2,5GB,8.0,375000.375,347182.0745047341,1.0,1.0,375000.0,750000.0,750000.0,-1.666666666666963,1.1547020778259231e-06,15250000.0,19562400.15948963,750000.0,37500000.0,0.9,0.5,1.0,750000.0,750000.0,750000.0,0.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375000.0,0.0,375000.0,375000.0,['customer'],750000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527828485512494
Job147v3,5GB,8.0,1750000.375,1908626.6378884611,1.0,1.0,1000000.0,4000000.0,4000000.0,-1.70011537933375,0.3788995261698385,48000000.0,48497422.61192857,4000000.0,100000000.0,0.85,0.25,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164
Job147v4,5GB,8.0,437500.375,477156.36475775874,1.0,1.0,250000.0,1000000.0,1000000.0,-1.7001154965738678,0.378900154115163,12000000.0,12124355.652982142,1000000.0,25000000.0,0.85,0.25,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,250000.0,250000.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274
Job148v0,5GB,11.0,1281820.7272727273,1610319.5911092362,1.0,1.0,50000.0,4000000.0,4000000.0,-0.9489470942641005,0.7312734449033805,68166666.66666667,114184426.84242599,500000.0,200000000.0,0.9166666666666666,0.5,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,25.0,0.0,25.0,25.0,2000000.0,0.0,2000000.0,2000000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721
Job148v1,5GB,11.0,5704509.090909091,12017517.366050247,1.0,1.0,250000.0,29999795.0,29999795.0,0.7164630108375523,1.6463226243558866,108665983.33333333,166132299.99431428,1000000.0,299997950.0,0.875,0.25,1.0,30999795.0,29999795000000.0,15499897.5,20505951.697519735,1000000.0,29999795.0,250000.0,0.0,250000.0,250000.0,250000.0,250000.0,7.0,0.0,7.0,7.0,250000.0,0.0,250000.0,250000.0,"['part', 'lineitem']",0.0,29999795.0,0.0,0.0,1000000.0,0.0,0.0,17.249491149524328
Job148v2,5GB,11.0,5467917.545454546,12128897.821777817,1.0,1.0,12500.0,29999795.0,29999795.0,0.7222091245494555,1.6499074955069555,100432650.0,172829661.00489667,50000.0,299997950.0,0.875,0.25,1.0,30049795.0,1499989750000.0,15024897.5,21177703.139646955,50000.0,29999795.0,12500.0,0.0,12500.0,12500.0,12500.0,12500.0,10000.0,0.0,10000.0,10000.0,12500.0,0.0,12500.0,12500.0,"['supplier', 'lineitem']",0.0,29999795.0,0.0,0.0,0.0,0.0,50000.0,17.218366396958828
Job148v3,5GB,11.0,9104.25,20219.40263923492,1.0,1.0,25.0,50000.0,50000.0,0.7222205979668312,1.649914788890603,167508.33333333334,287948.8890555637,25.0,500000.0,0.9583333333333334,0.75,1.0,50025.0,1250000.0,25012.5,35337.661389797715,25.0,50000.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,18.75,0.0,18.75,18.75,"['nation', 'supplier']",0.0,0.0,25.0,0.0,0.0,0.0,50000.0,10.820278159451934
Job148v4,5GB,11.0,8245403.568181818,11193344.512780318,1.0,1.0,4000000.0,29999795.0,29999795.0,0.2699388255471691,1.3636299758860317,273331556.6666667,412832823.68098956,29999795.0,749994875.0,0.875,0.25,1.0,33999795.0,119999180000000.0,16999897.5,18384631.353960093,4000000.0,29999795.0,7499948.75,0.0,7499948.75,7499948.75,7499948.75,7499948.75,200000.0,0.0,200000.0,200000.0,7499948.75,0.0,7499948.75,7499948.75,"['lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,0.0,17.341865053150492
Job149v0,5GB,8.0,7.0,11.109841197270617,1.0,1.0,1.0,25.0,25.0,-0.6666666666666665,1.1547005383792515,25.0,0.0,25.0,25.0,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job149v1,5GB,8.0,7499949.5,13887206.137117995,1.0,1.0,1.0,29999795.0,29999795.0,-0.6666666666666665,1.1547005383792515,29999795.0,0.0,29999795.0,29999795.0,1.0,1.0,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975
Job149v2,5GB,8.0,1875000.75,3471824.911237018,1.0,1.0,1.0,7500000.0,7500000.0,-0.666666666666667,1.1547005383792515,7500000.0,0.0,7500000.0,7500000.0,1.0,1.0,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539
Job149v3,5GB,8.0,187500.75,347182.0745046569,1.0,1.0,1.0,750000.0,750000.0,-0.6666666666666661,1.1547005383792515,750000.0,0.0,750000.0,750000.0,1.0,1.0,1.0,750000.0,750000.0,750000.0,0.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],750000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527828485512494
Job149v4,5GB,8.0,1000000.75,1851639.736635053,1.0,1.0,1.0,4000000.0,4000000.0,-0.6666666666666665,1.1547005383792517,4000000.0,0.0,4000000.0,4000000.0,1.0,1.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164
Job14v0,5GB,5.0,17999877.4,16431563.894308139,1.0,1.0,29999795.0,29999795.0,29999795.0,-1.8333333333333335,-0.40824829046386285,164998872.5,190917526.30835655,29999795.0,299997950.0,1.0,1.0,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975
Job14v1,5GB,5.0,4500000.4,4107918.6335661886,1.0,1.0,7500000.0,7500000.0,7500000.0,-1.8333333333333333,-0.40824829046386335,41250000.0,47729707.73009196,7500000.0,75000000.0,1.0,1.0,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539
Job14v2,5GB,5.0,450000.4,410791.37040631706,1.0,1.0,750000.0,750000.0,750000.0,-1.8333333333333333,-0.40824829046386324,4125000.0,4772970.773009196,750000.0,7500000.0,1.0,1.0,1.0,750000.0,750000.0,750000.0,0.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],750000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527828485512494
Job14v3,5GB,5.0,2400000.4,2190889.682298107,1.0,1.0,4000000.0,4000000.0,4000000.0,-1.8333333333333335,-0.4082482904638629,22000000.0,25455844.12271571,4000000.0,40000000.0,1.0,1.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,15.201804919084164
Job14v4,5GB,5.0,600000.4,547722.0097826086,1.0,1.0,1000000.0,1000000.0,1000000.0,-1.8333333333333333,-0.40824829046386324,5500000.0,6363961.030678928,1000000.0,10000000.0,1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274
Job150v0,5GB,11.0,4227273.0,3769042.2234061533,1.0,1.0,7500000.0,7500000.0,7500000.0,-1.943223346491316,-0.19665435186911714,181650000.0,319696418.4972988,750000.0,750000000.0,1.0,1.0,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864
